timestamp,device_ip,log_id,message,date
1-08-06 11:23:51,10.1.1.16,446586.0,*Aug  6 11:35:35.145: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 276 msec (runtime: 276 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:24:43,10.1.1.16,446587.0,*Aug  6 11:36:27.420: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 876 msec (runtime: 860 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:25:35,10.1.1.16,446588.0,*Aug  6 11:37:18.475: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 260 msec (runtime: 260 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:25:37,10.1.1.16,446589.0,*Aug  6 11:37:20.745: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 472 msec (runtime: 468 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:28:12,10.1.1.16,446590.0,*Aug  6 11:39:56.032: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 520 msec (runtime: 520 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:30:47,10.1.1.16,446591.0,*Aug  6 11:42:31.123: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 684 msec (runtime: 684 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:31:39,10.1.1.16,446592.0,*Aug  6 11:43:23.400: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 960 msec (runtime: 952 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:33:25,10.1.1.16,446593.0,*Aug  6 11:45:08.996: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 404 msec (runtime: 404 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:34:19,10.1.1.16,446594.0,*Aug  6 11:46:03.033: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 268 msec (runtime: 268 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:35:11,10.1.1.16,446595.0,*Aug  6 11:46:55.129: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 516 msec (runtime: 516 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:35:13,10.1.1.16,446596.0,*Aug  6 11:46:57.398: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 716 msec (runtime: 716 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:36:05,10.1.1.16,446597.0,*Aug  6 11:47:48.637: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 264 msec (runtime: 264 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:36:57,10.1.1.16,446598.0,*Aug  6 11:48:40.918: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 764 msec (runtime: 764 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:40:26,10.1.1.16,446599.0,*Aug  6 11:52:10.042: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 520 msec (runtime: 520 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:42:11,10.1.1.16,446600.0,*Aug  6 11:53:55.455: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 704 msec (runtime: 704 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:42:11,10.1.1.16,446600.0,*Aug  6 11:53:55.455: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 704 msec (runtime: 704 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:42:14,10.1.1.16,446601.0,*Aug  6 11:53:57.719: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 900 msec (runtime: 880 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:43:07,10.1.1.16,446602.0,*Aug  6 11:54:51.042: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 468 msec (runtime: 464 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:44:50,10.1.1.16,446603.0,*Aug  6 11:56:34.376: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 428 msec (runtime: 428 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:44:53,10.1.1.16,446604.0,*Aug  6 11:56:36.644: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 520 msec (runtime: 520 msec) to process a 'stack chasfs fd' message,0001-08-06
1-08-06 11:47:29,10.1.1.16,446605.0,*Aug  6 11:59:13.480: %IOSXE_INFRA-6-PROCPATH_CLIENT_HOG: IOS shim client 'chasfs' has taken 280 msec (runtime: 280 msec) to process a 'stack chasfs fd' message,0001-08-06
